comp,year,round_no,match_no,comedian_name,comedian_number,seat_no,score
uta,2013,1,,どぶろっく,,8,9
uta,2013,1,,どぶろっく,,9,9
uta,2013,1,,どぶろっく,,10,7
uta,2013,1,,キンタロー。,,1,7
uta,2013,1,,キンタロー。,,2,7
uta,2013,1,,キンタロー。,,3,7
uta,2013,1,,キンタロー。,,4,8
uta,2013,1,,キンタロー。,,5,9
uta,2013,1,,キンタロー。,,6,8
uta,2013,1,,キンタロー。,,7,9
uta,2013,1,,キンタロー。,,8,9
uta,2013,1,,キンタロー。,,9,9
uta,2013,1,,キンタロー。,,10,7
uta,2013,1,,すち子＆真也,,1,8
uta,2013,1,,すち子＆真也,,2,8
uta,2013,1,,すち子＆真也,,3,8
uta,2013,1,,すち子＆真也,,4,9
uta,2013,1,,すち子＆真也,,5,10
uta,2013,1,,すち子＆真也,,6,9
uta,2013,1,,すち子＆真也,,7,8
uta,2013,1,,すち子＆真也,,8,10
uta,2013,1,,すち子＆真也,,9,9
uta,2013,1,,すち子＆真也,,10,8
uta,2013,1,,阿佐ヶ谷姉妹,,1,8
uta,2013,1,,阿佐ヶ谷姉妹,,2,8
uta,2013,1,,阿佐ヶ谷姉妹,,3,8
uta,2013,1,,阿佐ヶ谷姉妹,,4,8
uta,2013,1,,阿佐ヶ谷姉妹,,5,7
uta,2013,1,,阿佐ヶ谷姉妹,,6,8
uta,2013,1,,阿佐ヶ谷姉妹,,7,9
uta,2013,1,,阿佐ヶ谷姉妹,,8,8
uta,2013,1,,阿佐ヶ谷姉妹,,9,9
uta,2013,1,,阿佐ヶ谷姉妹,,10,8
uta,2013,1,,ななめ45°,,1,8
uta,2013,1,,ななめ45°,,2,8
uta,2013,1,,ななめ45°,,3,7
uta,2013,1,,ななめ45°,,4,9
uta,2013,1,,ななめ45°,,5,9
uta,2013,1,,ななめ45°,,6,8
uta,2013,1,,ななめ45°,,7,10
uta,2013,1,,ななめ45°,,8,9
uta,2013,1,,ななめ45°,,9,9
uta,2013,1,,ななめ45°,,10,9
uta,2013,1,,矢野号,,1,9
uta,2013,1,,矢野号,,2,9
uta,2013,1,,矢野号,,3,9
uta,2013,1,,矢野号,,4,8
uta,2013,1,,矢野号,,5,9
uta,2013,1,,矢野号,,6,8
uta,2013,1,,矢野号,,7,10
uta,2013,1,,矢野号,,8,9
uta,2013,1,,矢野号,,9,9
uta,2013,1,,矢野号,,10,8
uta,2013,1,,嘉門達夫,,1,8
uta,2013,1,,嘉門達夫,,2,8
uta,2013,1,,嘉門達夫,,3,8
uta,2013,1,,嘉門達夫,,4,8
uta,2013,1,,嘉門達夫,,5,8
uta,2013,1,,嘉門達夫,,6,9
uta,2013,1,,嘉門達夫,,7,8
uta,2013,1,,嘉門達夫,,8,9
uta,2013,1,,嘉門達夫,,9,9
uta,2013,1,,嘉門達夫,,10,8
uta,2013,1,,マキタスポーツ,,1,7
uta,2013,1,,マキタスポーツ,,2,8
uta,2013,1,,マキタスポーツ,,3,9
uta,2013,1,,マキタスポーツ,,4,8
uta,2013,1,,マキタスポーツ,,5,8
uta,2013,1,,マキタスポーツ,,6,8
uta,2013,1,,マキタスポーツ,,7,8
uta,2013,1,,マキタスポーツ,,8,8
uta,2013,1,,マキタスポーツ,,9,9
uta,2013,1,,マキタスポーツ,,10,9
uta,2013,2,,どぶろっく,,1,0
uta,2013,2,,どぶろっく,,2,1
uta,2013,2,,どぶろっく,,3,0
uta,2013,2,,どぶろっく,,4,0
uta,2013,2,,どぶろっく,,5,0
uta,2013,2,,どぶろっく,,6,0
uta,2013,2,,どぶろっく,,7,0
uta,2013,2,,どぶろっく,,8,0
uta,2013,2,,どぶろっく,,9,0
uta,2013,2,,どぶろっく,,10,0
uta,2013,2,,ななめ45°,,1,0
uta,2013,2,,ななめ45°,,2,0
uta,2013,2,,ななめ45°,,3,0
uta,2013,2,,ななめ45°,,4,0
uta,2013,2,,ななめ45°,,5,0
uta,2013,2,,ななめ45°,,6,1
uta,2013,2,,ななめ45°,,7,1
uta,2013,2,,ななめ45°,,8,0
uta,2013,2,,ななめ45°,,9,0
uta,2013,2,,ななめ45°,,10,0
uta,2013,2,,すち子＆真也,,1,0
uta,2013,2,,すち子＆真也,,2,0
uta,2013,2,,すち子＆真也,,3,1
uta,2013,2,,すち子＆真也,,4,1
uta,2013,2,,すち子＆真也,,5,1
uta,2013,2,,すち子＆真也,,6,0
uta,2013,2,,すち子＆真也,,7,0
uta,2013,2,,すち子＆真也,,8,1
uta,2013,2,,すち子＆真也,,9,1
uta,2013,2,,すち子＆真也,,10,1
uta,2013,2,,矢野号,,1,1
uta,2013,2,,矢野号,,2,0
uta,2013,2,,矢野号,,3,0
uta,2013,2,,矢野号,,4,0
uta,2013,2,,矢野号,,5,0
uta,2013,2,,矢野号,,6,0
uta,2013,2,,矢野号,,7,0
uta,2013,2,,矢野号,,8,0
uta,2013,2,,矢野号,,9,0
uta,2013,2,,矢野号,,10,0
uta,2014,1,,大福,,1,90
uta,2014,1,,大福,,2,94
uta,2014,1,,大福,,3,86
uta,2014,1,,大福,,4,88
uta,2014,1,,大福,,5,88
uta,2014,1,,大福,,6,90
uta,2014,1,,馬と魚,,1,86
uta,2014,1,,馬と魚,,2,93
uta,2014,1,,馬と魚,,3,90
uta,2014,1,,馬と魚,,4,94
uta,2014,1,,馬と魚,,5,95
uta,2014,1,,馬と魚,,6,93
uta,2014,1,,RG＆椿鬼奴,,1,93
uta,2014,1,,RG＆椿鬼奴,,2,96
uta,2014,1,,RG＆椿鬼奴,,3,93
uta,2014,1,,RG＆椿鬼奴,,4,95
uta,2014,1,,RG＆椿鬼奴,,5,94
uta,2014,1,,RG＆椿鬼奴,,6,94
uta,2014,1,,AMEMIYA,,1,92
uta,2014,1,,AMEMIYA,,2,92
uta,2014,1,,AMEMIYA,,3,91
uta,2014,1,,AMEMIYA,,4,97
uta,2014,1,,AMEMIYA,,5,92
uta,2014,1,,AMEMIYA,,6,92
uta,2014,1,,タブレット純,,1,89
uta,2014,1,,タブレット純,,2,94
uta,2014,1,,タブレット純,,3,92
uta,2014,1,,タブレット純,,4,99
uta,2014,1,,タブレット純,,5,93
uta,2014,1,,タブレット純,,6,94
uta,2014,1,,インスタントジョンソン,,1,96
uta,2014,1,,インスタントジョンソン,,2,96
uta,2014,1,,インスタントジョンソン,,3,95
uta,2014,1,,インスタントジョンソン,,4,96
uta,2014,1,,インスタントジョンソン,,5,92
uta,2014,1,,インスタントジョンソン,,6,93
uta,2014,1,,すち子＆真也,,1,97
uta,2014,1,,すち子＆真也,,2,95
uta,2014,1,,すち子＆真也,,3,95
uta,2014,1,,すち子＆真也,,4,98
uta,2014,1,,すち子＆真也,,5,95
uta,2014,1,,すち子＆真也,,6,93
uta,2014,1,,手賀沼ジュン,,1,90
uta,2014,1,,手賀沼ジュン,,2,100
uta,2014,1,,手賀沼ジュン,,3,99
uta,2014,1,,手賀沼ジュン,,4,99
uta,2014,1,,手賀沼ジュン,,5,99
uta,2014,1,,手賀沼ジュン,,6,95
uta,2014,2,,すち子＆真也,,1,95
uta,2014,2,,すち子＆真也,,2,97
uta,2014,2,,すち子＆真也,,3,95
uta,2014,2,,すち子＆真也,,4,99
uta,2014,2,,すち子＆真也,,5,98
uta,2014,2,,すち子＆真也,,6,98
uta,2014,2,,手賀沼ジュン,,1,92
uta,2014,2,,手賀沼ジュン,,2,97
uta,2014,2,,手賀沼ジュン,,3,99
uta,2014,2,,手賀沼ジュン,,4,100
uta,2014,2,,手賀沼ジュン,,5,100
uta,2014,2,,手賀沼ジュン,,6,99
uta,2015,1,,田中上野,,1,92
uta,2015,1,,田中上野,,2,95
uta,2015,1,,田中上野,,3,91
uta,2015,1,,田中上野,,4,87
uta,2015,1,,田中上野,,5,85
uta,2015,1,,どぶろっく,,1,95
uta,2015,1,,どぶろっく,,2,96
uta,2015,1,,どぶろっく,,3,96
uta,2015,1,,どぶろっく,,4,94
uta,2015,1,,どぶろっく,,5,93
uta,2015,1,,COWCOW,,1,95
uta,2015,1,,COWCOW,,2,90
uta,2015,1,,COWCOW,,3,92
uta,2015,1,,COWCOW,,4,95
uta,2015,1,,COWCOW,,5,95
uta,2015,1,,パーマ大佐,,1,88
uta,2015,1,,パーマ大佐,,2,90
uta,2015,1,,パーマ大佐,,3,88
uta,2015,1,,パーマ大佐,,4,87
uta,2015,1,,パーマ大佐,,5,93
uta,2015,1,,ドドん,,1,83
uta,2015,1,,ドドん,,2,88
uta,2015,1,,ドドん,,3,88
uta,2015,1,,ドドん,,4,86
uta,2015,1,,ドドん,,5,90
uta,2015,1,,バンビーノ,,1,93
uta,2015,1,,バンビーノ,,2,93
uta,2015,1,,バンビーノ,,3,93
uta,2015,1,,バンビーノ,,4,85
uta,2015,1,,バンビーノ,,5,95
uta,2015,1,,中山功太,,1,90
uta,2015,1,,中山功太,,2,96
uta,2015,1,,中山功太,,3,96
uta,2015,1,,中山功太,,4,96
uta,2015,1,,中山功太,,5,95
uta,2015,1,,2700,,1,83
uta,2015,1,,2700,,2,91
uta,2015,1,,2700,,3,92
uta,2015,1,,2700,,4,85
uta,2015,1,,2700,,5,89
uta,2015,2,,COWCOW,,1,98
uta,2015,2,,COWCOW,,2,93
uta,2015,2,,COWCOW,,3,96
uta,2015,2,,COWCOW,,4,96
uta,2015,2,,COWCOW,,5,93
uta,2015,2,,中山功太,,1,95
uta,2015,2,,中山功太,,2,96
uta,2015,2,,中山功太,,3,96
uta,2015,2,,中山功太,,4,94
uta,2015,2,,中山功太,,5,95
uta,2015,2,,どぶろっく,,1,94
uta,2015,2,,どぶろっく,,2,94
uta,2015,2,,どぶろっく,,3,92
uta,2015,2,,どぶろっく,,4,92
uta,2015,2,,どぶろっく,,5,93
uta,2016,1,,トット,,1,78
uta,2016,1,,トット,,2,88
uta,2016,1,,トット,,3,94
uta,2016,1,,トット,,4,93
uta,2016,1,,トット,,5,93
uta,2016,1,,シャンプーハット・こいで,,1,82
uta,2016,1,,シャンプーハット・こいで,,2,92
uta,2016,1,,シャンプーハット・こいで,,3,92
uta,2016,1,,シャンプーハット・こいで,,4,95
uta,2016,1,,シャンプーハット・こいで,,5,95
uta,2016,1,,かまいたち,,1,95
uta,2016,1,,かまいたち,,2,96
uta,2016,1,,かまいたち,,3,99
uta,2016,1,,かまいたち,,4,97
uta,2016,1,,かまいたち,,5,98
uta,2016,1,,まとばゆう,,1,88
uta,2016,1,,まとばゆう,,2,88
uta,2016,1,,まとばゆう,,3,96
uta,2016,1,,まとばゆう,,4,93
uta,2016,1,,まとばゆう,,5,96
uta,2016,1,,ゆたかな真也は一の介,,1,85
uta,2016,1,,ゆたかな真也は一の介,,2,90
uta,2016,1,,ゆたかな真也は一の介,,3,95
uta,2016,1,,ゆたかな真也は一の介,,4,96
uta,2016,1,,ゆたかな真也は一の介,,5,99
uta,2016,1,,チョコレートプラネット,,1,84
uta,2016,1,,チョコレートプラネット,,2,87
uta,2016,1,,チョコレートプラネット,,3,95
uta,2016,1,,チョコレートプラネット,,4,95
uta,2016,1,,チョコレートプラネット,,5,93
uta,2016,1,,どぶろっく,,1,89
uta,2016,1,,どぶろっく,,2,90
uta,2016,1,,どぶろっく,,3,96
uta,2016,1,,どぶろっく,,4,94
uta,2016,1,,どぶろっく,,5,93
uta,2016,1,,2700,,1,79
uta,2016,1,,2700,,2,87
uta,2016,1,,2700,,3,97
uta,2016,1,,2700,,4,95
uta,2016,1,,2700,,5,94
uta,2016,1,,ラニーノーズ,,1,85
uta,2016,1,,ラニーノーズ,,2,91
uta,2016,1,,ラニーノーズ,,3,95
uta,2016,1,,ラニーノーズ,,4,98
uta,2016,1,,ラニーノーズ,,5,96
uta,2016,2,,ラニーノーズ,,1,95
uta,2016,2,,ラニーノーズ,,2,95
uta,2016,2,,ラニーノーズ,,3,97
uta,2016,2,,ラニーノーズ,,4,98
uta,2016,2,,ラニーノーズ,,5,96
uta,2016,2,,ゆたかな真也は一の介,,1,93
uta,2016,2,,ゆたかな真也は一の介,,2,89
uta,2016,2,,ゆたかな真也は一の介,,3,97
uta,2016,2,,ゆたかな真也は一の介,,4,95
uta,2016,2,,ゆたかな真也は一の介,,5,95
uta,2016,2,,かまいたち,,1,94
uta,2016,2,,かまいたち,,2,94
uta,2016,2,,かまいたち,,3,98
uta,2016,2,,かまいたち,,4,98
uta,2016,2,,かまいたち,,5,97
uta,2017,1,,COWCOW,,1,93
uta,2017,1,,COWCOW,,2,90
uta,2017,1,,COWCOW,,3,89
uta,2017,1,,COWCOW,,4,91
uta,2017,1,,COWCOW,,5,90
uta,2017,1,,ゆりやんレトリィバァ,,1,95
uta,2017,1,,ゆりやんレトリィバァ,,2,92
uta,2017,1,,ゆりやんレトリィバァ,,3,87
uta,2017,1,,ゆりやんレトリィバァ,,4,87
uta,2017,1,,ゆりやんレトリィバァ,,5,89
uta,2017,1,,ANZEN漫才,,1,93
uta,2017,1,,ANZEN漫才,,2,92
uta,2017,1,,ANZEN漫才,,3,87
uta,2017,1,,ANZEN漫才,,4,89
uta,2017,1,,ANZEN漫才,,5,90
uta,2017,1,,霜降り明星,,1,91
uta,2017,1,,霜降り明星,,2,89
uta,2017,1,,霜降り明星,,3,89
uta,2017,1,,霜降り明星,,4,85
uta,2017,1,,霜降り明星,,5,89
uta,2017,1,,カミナリ,,1,92
uta,2017,1,,カミナリ,,2,91
uta,2017,1,,カミナリ,,3,88
uta,2017,1,,カミナリ,,4,93
uta,2017,1,,カミナリ,,5,88
uta,2017,1,,ASH＆Dコーポレーション,,1,93
uta,2017,1,,ASH＆Dコーポレーション,,2,89
uta,2017,1,,ASH＆Dコーポレーション,,3,87
uta,2017,1,,ASH＆Dコーポレーション,,4,87
uta,2017,1,,ASH＆Dコーポレーション,,5,87
uta,2017,1,,パーマ大佐,,1,92
uta,2017,1,,パーマ大佐,,2,91
uta,2017,1,,パーマ大佐,,3,89
uta,2017,1,,パーマ大佐,,4,88
uta,2017,1,,パーマ大佐,,5,88
uta,2017,1,,藤崎マーケット,,1,95
uta,2017,1,,藤崎マーケット,,2,93
uta,2017,1,,藤崎マーケット,,3,93
uta,2017,1,,藤崎マーケット,,4,94
uta,2017,1,,藤崎マーケット,,5,94
uta,2017,1,,ナイツ,,1,93
uta,2017,1,,ナイツ,,2,93
uta,2017,1,,ナイツ,,3,89
uta,2017,1,,ナイツ,,4,90
uta,2017,1,,ナイツ,,5,87
uta,2017,2,,ナイツ,,1,94
uta,2017,2,,ナイツ,,2,93
uta,2017,2,,ナイツ,,3,93
uta,2017,2,,ナイツ,,4,93
uta,2017,2,,ナイツ,,5,90
uta,2017,2,,COWCOW,,1,92
uta,2017,2,,COWCOW,,2,95
uta,2017,2,,COWCOW,,3,90
uta,2017,2,,COWCOW,,4,94
uta,2017,2,,COWCOW,,5,89
uta,2017,2,,藤崎マーケット,,1,92
uta,2017,2,,藤崎マーケット,,2,94
uta,2017,2,,藤崎マーケット,,3,92
uta,2017,2,,藤崎マーケット,,4,92
uta,2017,2,,藤崎マーケット,,5,95
uta,2018,1,,トット,,1,85
uta,2018,1,,トット,,2,85
uta,2018,1,,トット,,3,88
uta,2018,1,,トット,,4,87
uta,2018,1,,トット,,5,85
uta,2018,1,,さや香,,1,88
uta,2018,1,,さや香,,2,90
uta,2018,1,,さや香,,3,91
uta,2018,1,,さや香,,4,89
uta,2018,1,,さや香,,5,89
uta,2018,1,,アキラ100％,,1,87
uta,2018,1,,アキラ100％,,2,92
uta,2018,1,,アキラ100％,,3,87
uta,2018,1,,アキラ100％,,4,88
uta,2018,1,,アキラ100％,,5,87
uta,2018,1,,ミキ,,1,85
uta,2018,1,,ミキ,,2,84
uta,2018,1,,ミキ,,3,88
uta,2018,1,,ミキ,,4,91
uta,2018,1,,ミキ,,5,89
uta,2018,1,,超新塾,3,1,88
uta,2018,1,,超新塾,3,2,84
uta,2018,1,,超新塾,3,3,92
uta,2018,1,,超新塾,3,4,92
uta,2018,1,,超新塾,3,5,92
uta,2018,1,,メンバー,,1,100
uta,2018,1,,メンバー,,2,100
uta,2018,1,,メンバー,,3,95
uta,2018,1,,メンバー,,4,95
uta,2018,1,,メンバー,,5,96
uta,2018,1,,ニッチェ,,1,90
uta,2018,1,,ニッチェ,,2,88
uta,2018,1,,ニッチェ,,3,93
uta,2018,1,,ニッチェ,,4,89
uta,2018,1,,ニッチェ,,5,89
uta,2018,1,,アイロンヘッド,,1,98
uta,2018,1,,アイロンヘッド,,2,98
uta,2018,1,,アイロンヘッド,,3,94
uta,2018,1,,アイロンヘッド,,4,95
uta,2018,1,,アイロンヘッド,,5,95
uta,2018,1,,どぶろっく,,1,99
uta,2018,1,,どぶろっく,,2,99
uta,2018,1,,どぶろっく,,3,94
uta,2018,1,,どぶろっく,,4,96
uta,2018,1,,どぶろっく,,5,95
uta,2018,2,,アイロンヘッド,,1,96
uta,2018,2,,アイロンヘッド,,2,98
uta,2018,2,,アイロンヘッド,,3,94
uta,2018,2,,アイロンヘッド,,4,93
uta,2018,2,,アイロンヘッド,,5,97
uta,2018,2,,どぶろっく,,1,97
uta,2018,2,,どぶろっく,,2,99
uta,2018,2,,どぶろっく,,3,95
uta,2018,2,,どぶろっく,,4,95
uta,2018,2,,どぶろっく,,5,95
uta,2018,2,,メンバー,,1,99
uta,2018,2,,メンバー,,2,100
uta,2018,2,,メンバー,,3,94
uta,2018,2,,メンバー,,4,95
uta,2018,2,,メンバー,,5,98
uta,2019,1,,令和喜多みな実,,1,95
uta,2019,1,,令和喜多みな実,,2,90
uta,2019,1,,令和喜多みな実,,3,92
uta,2019,1,,令和喜多みな実,,4,92
uta,2019,1,,令和喜多みな実,,5,92
uta,2019,1,,ラニーノーズ,,1,96
uta,2019,1,,ラニーノーズ,,2,93
uta,2019,1,,ラニーノーズ,,3,94
uta,2019,1,,ラニーノーズ,,4,95
uta,2019,1,,ラニーノーズ,,5,95
uta,2019,1,,天才ピアニスト,,1,92
uta,2019,1,,天才ピアニスト,,2,90
uta,2019,1,,天才ピアニスト,,3,90
uta,2019,1,,天才ピアニスト,,4,90
uta,2019,1,,天才ピアニスト,,5,87
uta,2019,1,,きつね,,1,93
uta,2019,1,,きつね,,2,94
uta,2019,1,,きつね,,3,95
uta,2019,1,,きつね,,4,95
uta,2019,1,,きつね,,5,93
uta,2019,1,,お見送り芸人しんいち,,1,97
uta,2019,1,,お見送り芸人しんいち,,2,95
uta,2019,1,,お見送り芸人しんいち,,3,92
uta,2019,1,,お見送り芸人しんいち,,4,93
uta,2019,1,,お見送り芸人しんいち,,5,90
uta,2019,1,,新作のハーモニカ,,1,94
uta,2019,1,,新作のハーモニカ,,2,90
uta,2019,1,,新作のハーモニカ,,3,93
uta,2019,1,,新作のハーモニカ,,4,93
uta,2019,1,,新作のハーモニカ,,5,96
uta,2019,1,,メンバー,,1,94
uta,2019,1,,メンバー,,2,93
uta,2019,1,,メンバー,,3,95
uta,2019,1,,メンバー,,4,93
uta,2019,1,,メンバー,,5,94
uta,2019,1,,友近・ゆりやんレトリィバァ,,1,94
uta,2019,1,,友近・ゆりやんレトリィバァ,,2,94
uta,2019,1,,友近・ゆりやんレトリィバァ,,3,95
uta,2019,1,,友近・ゆりやんレトリィバァ,,4,95
uta,2019,1,,友近・ゆりやんレトリィバァ,,5,92
uta,2019,1,,ナイツ,,1,92
uta,2019,1,,ナイツ,,2,94
uta,2019,1,,ナイツ,,3,96
uta,2019,1,,ナイツ,,4,91
uta,2019,1,,ナイツ,,5,90
uta,2019,2,,きつね,,1,96
uta,2019,2,,きつね,,2,95
uta,2019,2,,きつね,,3,96
uta,2019,2,,きつね,,4,93
uta,2019,2,,きつね,,5,95
uta,2019,2,,友近・ゆりやんレトリィバァ,,1,93
uta,2019,2,,友近・ゆりやんレトリィバァ,,2,93
uta,2019,2,,友近・ゆりやんレトリィバァ,,3,97
uta,2019,2,,友近・ゆりやんレトリィバァ,,4,94
uta,2019,2,,友近・ゆりやんレトリィバァ,,5,94
uta,2019,2,,ラニーノーズ,,1,96
uta,2019,2,,ラニーノーズ,,2,95
uta,2019,2,,ラニーノーズ,,3,98
uta,2019,2,,ラニーノーズ,,4,95
uta,2019,2,,ラニーノーズ,,5,97
uta,2020,1,,ジャングルポケット,,1,88
uta,2020,1,,ジャングルポケット,,2,88
uta,2020,1,,ジャングルポケット,,3,85
uta,2020,1,,ジャングルポケット,,4,85
uta,2020,1,,ジャングルポケット,,5,92
uta,2020,1,,きつね,,1,92
uta,2020,1,,きつね,,2,91
uta,2020,1,,きつね,,3,95
uta,2020,1,,きつね,,4,89
uta,2020,1,,きつね,,5,94
uta,2020,1,,さや香,,1,93
uta,2020,1,,さや香,,2,90
uta,2020,1,,さや香,,3,93
uta,2020,1,,さや香,,4,91
uta,2020,1,,さや香,,5,95
uta,2020,1,,アイロンヘッド,,1,94
uta,2020,1,,アイロンヘッド,,2,87
uta,2020,1,,アイロンヘッド,,3,96
uta,2020,1,,アイロンヘッド,,4,86
uta,2020,1,,アイロンヘッド,,5,93
uta,2020,1,,うしろシティ,,1,91
uta,2020,1,,うしろシティ,,2,89
uta,2020,1,,うしろシティ,,3,96
uta,2020,1,,うしろシティ,,4,92
uta,2020,1,,うしろシティ,,5,93
uta,2020,1,,SAKURAI,,1,93
uta,2020,1,,SAKURAI,,2,86
uta,2020,1,,SAKURAI,,3,96
uta,2020,1,,SAKURAI,,4,92
uta,2020,1,,SAKURAI,,5,92
uta,2020,1,,五次元のシャボン玉,,1,91
uta,2020,1,,五次元のシャボン玉,,2,85
uta,2020,1,,五次元のシャボン玉,,3,93
uta,2020,1,,五次元のシャボン玉,,4,85
uta,2020,1,,五次元のシャボン玉,,5,91
uta,2020,1,,お見送り芸人しんいち,,1,94
uta,2020,1,,お見送り芸人しんいち,,2,86
uta,2020,1,,お見送り芸人しんいち,,3,90
uta,2020,1,,お見送り芸人しんいち,,4,86
uta,2020,1,,お見送り芸人しんいち,,5,89
uta,2020,1,,こがけん,,1,91
uta,2020,1,,こがけん,,2,89
uta,2020,1,,こがけん,,3,94
uta,2020,1,,こがけん,,4,89
uta,2020,1,,こがけん,,5,93
uta,2020,2,,きつね,,1,95
uta,2020,2,,きつね,,2,90
uta,2020,2,,きつね,,3,94
uta,2020,2,,きつね,,4,90
uta,2020,2,,きつね,,5,94
uta,2020,2,,うしろシティ,,1,92
uta,2020,2,,うしろシティ,,2,92
uta,2020,2,,うしろシティ,,3,93
uta,2020,2,,うしろシティ,,4,88
uta,2020,2,,うしろシティ,,5,92
uta,2020,2,,さや香,,1,94
uta,2020,2,,さや香,,2,93
uta,2020,2,,さや香,,3,92
uta,2020,2,,さや香,,4,89
uta,2020,2,,さや香,,5,95
uta,2021,1,,ラブレターズ,,1,92
uta,2021,1,,ラブレターズ,,2,88
uta,2021,1,,ラブレターズ,,3,87
uta,2021,1,,ラブレターズ,,4,92
uta,2021,1,,ラブレターズ,,5,92
uta,2021,1,,ラブレターズ,,6,90
uta,2021,1,,アイロンヘッド,,1,95
uta,2021,1,,アイロンヘッド,,2,91
uta,2021,1,,アイロンヘッド,,3,91
uta,2021,1,,アイロンヘッド,,4,95
uta,2021,1,,アイロンヘッド,,5,91
uta,2021,1,,アイロンヘッド,,6,93
uta,2021,1,,きつね,,1,88
uta,2021,1,,きつね,,2,89
uta,2021,1,,きつね,,3,90
uta,2021,1,,きつね,,4,95
uta,2021,1,,きつね,,5,87
uta,2021,1,,きつね,,6,91
uta,2021,1,,ミクミクサイダー,,1,93
uta,2021,1,,ミクミクサイダー,,2,90
uta,2021,1,,ミクミクサイダー,,3,94
uta,2021,1,,ミクミクサイダー,,4,96
uta,2021,1,,ミクミクサイダー,,5,94
uta,2021,1,,ミクミクサイダー,,6,94
uta,2021,1,,ダブルヒガシ,,1,97
uta,2021,1,,ダブルヒガシ,,2,95
uta,2021,1,,ダブルヒガシ,,3,95
uta,2021,1,,ダブルヒガシ,,4,96
uta,2021,1,,ダブルヒガシ,,5,92
uta,2021,1,,ダブルヒガシ,,6,95
uta,2021,1,,メンバー,,1,93
uta,2021,1,,メンバー,,2,96
uta,2021,1,,メンバー,,3,96
uta,2021,1,,メンバー,,4,95
uta,2021,1,,メンバー,,5,93
uta,2021,1,,メンバー,,6,93
uta,2021,1,,ホーリーオーギー,,1,90
uta,2021,1,,ホーリーオーギー,,2,93
uta,2021,1,,ホーリーオーギー,,3,94
uta,2021,1,,ホーリーオーギー,,4,94
uta,2021,1,,ホーリーオーギー,,5,90
uta,2021,1,,ホーリーオーギー,,6,94
uta,2021,1,,こがけん,,1,95
uta,2021,1,,こがけん,,2,96
uta,2021,1,,こがけん,,3,96
uta,2021,1,,こがけん,,4,94
uta,2021,1,,こがけん,,5,92
uta,2021,1,,こがけん,,6,95
uta,2021,1,,ZAZY,,1,99
uta,2021,1,,ZAZY,,2,93
uta,2021,1,,ZAZY,,3,95
uta,2021,1,,ZAZY,,4,95
uta,2021,1,,ZAZY,,5,94
uta,2021,1,,ZAZY,,6,94
uta,2021,2,,こがけん,,1,90
uta,2021,2,,こがけん,,2,92
uta,2021,2,,こがけん,,3,90
uta,2021,2,,こがけん,,4,94
uta,2021,2,,こがけん,,5,95
uta,2021,2,,こがけん,,6,93
uta,2021,2,,ダブルヒガシ,,1,92
uta,2021,2,,ダブルヒガシ,,2,94
uta,2021,2,,ダブルヒガシ,,3,95
uta,2021,2,,ダブルヒガシ,,4,97
uta,2021,2,,ダブルヒガシ,,5,94
uta,2021,2,,ダブルヒガシ,,6,95
uta,2021,2,,ZAZY,,1,94
uta,2021,2,,ZAZY,,2,93
uta,2021,2,,ZAZY,,3,99
uta,2021,2,,ZAZY,,4,98
uta,2021,2,,ZAZY,,5,97
uta,2021,2,,ZAZY,,6,99
nhks,2025,1,,マイスイートメモリーズ,,1,1
nhks,2025,1,,マイスイートメモリーズ,,2,1
nhks,2025,1,,マイスイートメモリーズ,,3,0
nhks,2025,1,,マイスイートメモリーズ,,4,0
nhks,2025,1,,マイスイートメモリーズ,,5,1
nhks,2025,1,,マイスイートメモリーズ,,6,1
nhks,2025,1,,マイスイートメモリーズ,,7,0
nhks,2025,1,,金の国,,1,0
nhks,2025,1,,金の国,,2,0
nhks,2025,1,,金の国,,3,0
nhks,2025,1,,金の国,,4,0
nhks,2025,1,,金の国,,5,0
nhks,2025,1,,金の国,,6,0
nhks,2025,1,,金の国,,7,0
nhks,2025,1,,cacao,,1,0
nhks,2025,1,,cacao,,2,0
nhks,2025,1,,cacao,,3,0
nhks,2025,1,,cacao,,4,0
nhks,2025,1,,cacao,,5,0
nhks,2025,1,,cacao,,6,0
nhks,2025,1,,cacao,,7,1
nhks,2025,1,,家族チャーハン,,1,0
nhks,2025,1,,家族チャーハン,,2,0
nhks,2025,1,,家族チャーハン,,3,1
nhks,2025,1,,家族チャーハン,,4,1
nhks,2025,1,,家族チャーハン,,5,0
nhks,2025,1,,家族チャーハン,,6,0
nhks,2025,1,,家族チャーハン,,7,0
nhks,2025,1,,豪快キャプテン,,1,0
nhks,2025,1,,豪快キャプテン,,2,0
nhks,2025,1,,豪快キャプテン,,3,0
nhks,2025,1,,豪快キャプテン,,4,0
nhks,2025,1,,豪快キャプテン,,5,0
nhks,2025,1,,豪快キャプテン,,6,1
nhks,2025,1,,豪快キャプテン,,7,0
nhks,2025,1,,四千頭身,,1,0
nhks,2025,1,,四千頭身,,2,0
nhks,2025,1,,四千頭身,,3,0
nhks,2025,1,,四千頭身,,4,0
nhks,2025,1,,四千頭身,,5,0
nhks,2025,1,,四千頭身,,6,0
nhks,2025,1,,四千頭身,,7,0
nhks,2025,1,,生姜猫,,1,0
nhks,2025,1,,生姜猫,,2,1
nhks,2025,1,,生姜猫,,3,1
nhks,2025,1,,生姜猫,,4,1
