comp,year,comedian_name,comedian_number,rank,catchphrase,first_group,first_order,first_result,first_title,first_movie,second_order,second_result,second_title,second_movie,third_order,third_result,third_title,third_movie
di,2025,ゼロカラン,,準決勝進出,,,,,,,,,,,,,,
di,2025,4000,,準決勝進出,,,,,,,,,,,,,,
di,2025,わらふぢなるお,,準決勝進出,,,,,,,,,,,,,,
ob,1999,アンジャッシュ,,3位,,,9,425KB,,,2番,181KB,,,,,,
ob,1999,テツandトモ,,2位,,,2,413KB,,,3番,237KB,,,,,,
ob,1999,DonDokoDon,,優勝,,,1,413KB,,,1番,309KB,,,,,,
ob,1999,ラーメンズ,,4位,,,5,373KB,,,,,,,,,,
ob,1999,バカリズム,,5位,,,10,293KB,,,,,,,,,,
ob,1999,北陽/s,,5位,,,7,293KB,,,,,,,,,,
ob,1999,Over Drive,,7位,,,4,237KB,,,,,,,,,,
ob,1999,アンタッチャブル,,8位,,,6,201KB,,,,,,,,,,
ob,1999,底ぬけAIR-LINE,,9位,,,3,165KB,,,,,,,,,,
ob,1999,号泣,,10位,,,8,125KB,,,,,,,,,,
ob,2000,ツインカム,,2位,,,4,433KB,,,3番,213KB,,,,,,
ob,2000,ルート33,,優勝,,,9,421KB,,,2番,353KB,,,,,,
ob,2000,ますだおかだ,,3位,,,2,385KB,,,1番,181KB,,,,,,
ob,2000,アメリカザリガニ,,4位,,,5,377KB,,,,,,,,,,
ob,2000,アルファルファ,,5位,,,8,369KB,,,,,,,,,,
ob,2000,DonDokoDon,,5位,,,11,369KB,,,,,,,,,,
ob,2000,アンタッチャブル,,7位,,,10,365KB,,,,,,,,,,
ob,2000,テツandトモ,,8位,,,1,321KB,,,,,,,,,,
ob,2000,ラーメンズ,,9位,,,6,201KB,,,,,,,,,,
ob,2000,号泣,,10位,,,3,153KB,,,,,,,,,,
ob,2000,ドランクドラゴン,,11位,,,7,149KB,,,,,,,,,,
ob,2001,ルート33,,優勝,,,5,461KB,,,,,,,,,,
ob,2001,品川庄司,,2位,,,11,453KB,,,,,,,,,,
ob,2001,ますだおかだ,,3位,,,3,409KB,,,,,,,,,,
ob,2001,アンジャッシュ,,4位,,,1,377KB,,,,,,,,,,
ob,2001,ダイノジ,,5位,,,10,361KB,,,,,,,,,,
ob,2001,アンタッチャブル,,6位,,,6,337KB,,,,,,,,,,
ob,2001,田上よしえ,,7位,,,2,333KB,,,,,,,,,,
ob,2001,ホーム・チーム,,8位,,,4,305KB,,,,,,,,,,
ob,2001,ドランクドラゴン,,9位,,,8,285KB,,,,,,,,,,
ob,2001,ハリガネロック,,10位,,,6,277KB,,,,,,,,,,
ob,2001,号泣,,11位,,,7,141KB,,,,,,,,,,
ob,2002,ハリガネロック,,優勝,,,11,974KB,,,,,,,,,,
ob,2002,ダイノジ,,2位,,,9,874KB,,,,,,,,,,
ob,2002,陣内智則,,3位,,,3,838KB,,,,,,,,,,
ob,2002,ホーム・チーム,,4位,,,2,830KB,,,,,,,,,,
ob,2002,いつもここから,,5位,,,10,794KB,,,,,,,,,,
ob,2002,ペナルティ,,6位,,,1,770KB,,,,,,,,,,
ob,2002,田上よしえ,,7位,,,7,750KB,,,,,,,,,,
ob,2002,ルート33,,8位,,,4,654KB,,,,,,,,,,
ob,2002,あばれヌンチャク,,9位,,,6,586KB,,,,,,,,,,
ob,2002,マギー審司,,10位,,,5,442KB,,,,,,,,,,
ob,2002,プラスドライバー,,11位,,,8,402KB,,,,,,,,,,
ob,2003,アンジャッシュ,,優勝,,,3,850KB,,,,,,,,,,
ob,2003,アンタッチャブル,,2位,,,1,818KB,,,,,,,,,,
ob,2003,$10,,3位,,,8,766KB,,,,,,,,,,
ob,2003,テツandトモ,,4位,,,7,762KB,,,,,,,,,,
ob,2003,ユリオカ超特Q,,5位,,,9,746KB,,,,,,,,,,
ob,2003,ハリガネロック,,6位,,,5,714KB,,,,,,,,,,
ob,2003,ブラザース,,7位,,,11,658KB,,,,,,,,,,
ob,2003,ビッキーズ,,8位,,,2,574KB,,,,,,,,,,
ob,2003,チュートリアル,,9位,,,6,514KB,,,,,,,,,,
ob,2003,スピードワゴン,,10位,,,4,470KB,,,,,,,,,,
ob,2003,チャイルドマシーン,,11位,,,10,462KB,,,,,,,,,,
ob,2004,アンタッチャブル,,優勝,,,1,954KB,,,,,,,,,,
ob,2004,スピードワゴン,,2位,,,7,942KB,,,,,,,,,,
ob,2004,ペナルティ,,3位,,,9,926KB,,,,,,,,,,
ob,2004,アンジャッシュ,,4位,,,2,862KB,,,,,,,,,,
ob,2004,あばれヌンチャク,,5位,,,11,810KB,,,,,,,,,,
ob,2004,麒麟,,6位,,,10,806KB,,,,,,,,,,
ob,2004,ビッキーズ,,7位,,,8,766KB,,,,,,,,,,
ob,2004,チュートリアル,,8位,,,5,762KB,,,,,,,,,,
ob,2004,キャン×キャン,,9位,,,3,682KB,,,,,,,,,,
ob,2004,タカアンドトシ,,10位,,,4,578KB,,,,,,,,,,
ob,2004,長井秀和,,11位,,,6,442KB,,,,,,,,,,
ob,2005,タカアンドトシ,,優勝,,,8,986KB,,,,,,,,,,
ob,2005,アンタッチャブル,,2位,,,5,926KB,,,,,,,,,,
ob,2005,三拍子,,3位,,,3,834KB,,,,,,,,,,
ob,2005,タイムマシーン3号,,4位,,,9,814KB,,,,,,,,,,
ob,2005,磁石,,5位,,,10,790KB,,,,,,,,,,
ob,2005,麒麟,,6位,,,1,722KB,,,,,,,,,,
ob,2005,飛石連休,,7位,,,2,686KB,,,,,,,,,,
ob,2005,キャン×キャン,,8位,,,11,666KB,,,,,,,,,,
ob,2005,ハマカーン,,9位,,,7,642KB,,,,,,,,,,
ob,2005,トータルテンボス,,10位,,,6,494KB,,,,,,,,,,
ob,2005,パンクブーブー,,11位,,,4,362KB,,,,,,,,,,
ob,2006,タカアンドトシ,,優勝,,,9,946KB,,,,,,,,,,
ob,2006,ハマカーン,,2位,,,10,894KB,,,,,,,,,,
ob,2006,キャン×キャン,,3位,,,2,818KB,,,,,,,,,,
ob,2006,三拍子,,4位,,,6,794KB,,,,,,,,,,
ob,2006,NON STYLE,,5位,,,7,750KB,,,,,,,,,,
ob,2006,磁石,,6位,,,11,738KB,,,,,,,,,,
ob,2006,タイムマシーン3号,,7位,,,1,702KB,,,,,,,,,,
ob,2006,星野卓也,,8位,,,8,646KB,,,,,,,,,,
ob,2006,東京03,,9位,,,4,542KB,,,,,,,,,,
ob,2006,トータルテンボス,,10位,,,3,526KB,,,,,,,,,,
ob,2006,ホーム・チーム,,11位,,,5,506KB,,,,,,,,,,
ob,2007,NON STYLE,,優勝,,,11,974KB,,,,,,,,,,
ob,2007,タイムマシーン3号,,2位,,,8,966KB,,,,,,,,,,
ob,2007,タカアンドトシ,,3位,,,1,958KB,,,,,,,,,,
ob,2007,キャン×キャン,,4位,,,7,914KB,,,,,,,,,,
ob,2007,三拍子,,5位,,,9,902KB,,,,,,,,,,
ob,2007,ラバーガール,,6位,,,5,894KB,,,,,,,,,,
ob,2007,トータルテンボス,,7位,,,10,850KB,,,,,,,,,,
ob,2007,ハマカーン,,8位,,,3,834KB,,,,,,,,,,
ob,2007,流れ星,,9位,,,4,758KB,,,,,,,,,,
ob,2007,超新塾,,10位,,,2,634KB,,,,,,,,,,
ob,2007,エレファントジョン,,11位,,,6,422KB,,,,,,,,,,
ob,2008,トータルテンボス,,優勝,,,4,1026KB,,,,,,,,,,
ob,2008,三拍子,,2位,,,9,1006KB,,,,,,,,,,
ob,2008,NON STYLE,,3位,,,6,886KB,,,,,,,,,,
ob,2008,タイムマシーン3号,,4位,,,7,878KB,,,,,,,,,,
ob,2008,超新塾,,5位,,,11,854KB,,,,,,,,,,
ob,2008,オジンオズボーン,,6位,,,2,738KB,,,,,,,,,,
ob,2008,Bコース,,7位,,,3,690KB,,,,,,,,,,
ob,2008,ストリーク,,8位,,,1,650KB,,,,,,,,,,
ob,2008,流れ星,,9位,,,8,578KB,,,,,,,,,,
ob,2008,えんにち,,10位,,,10,562KB,,,,,,,,,,
ob,2008,プラスマイナス,,11位,,,5,246KB,,,,,,,,,,
ob,2009,トータルテンボス,,優勝,,,3,1034KB,,,,,,,,,,
ob,2009,タイムマシーン3号,,2位,,,10,966KB,,,,,,,,,,
ob,2009,超新塾,,3位,,,11,814KB,,,,,,,,,,
ob,2009,パンクブーブー,,4位,,,8,806KB,,,,,,,,,,
ob,2009,ハマカーン,,5位,,,9,786KB,,,,,,,,,,
ob,2009,ななめ45°,,6位,,,6,758KB,,,,,,,,,,
ob,2009,流れ星,,7位,,,5,734KB,,,,,,,,,,
ob,2009,ギャロップ,,8位,,,1,622KB,,,,,,,,,,
ob,2009,フラミンゴ,,9位,,,2,526KB,,,,,,,,,,
ob,2009,アームストロング,,10位,,,7,510KB,,,,,,,,,,
ob,2009,我が家,,11位,,,4,350KB,,,,,,,,,,
ob,2010,トータルテンボス,,優勝,,,,,,,3番,1018KB,,,,,,
ob,2010,エハラマサヒロ,,3位,,,12,974KB,,,1番,546KB,,,,,,
ob,2010,ハイキングウォーキング,,2位,,,13,958KB,,,2番,702KB,,,,,,
ob,2010,アームストロング,,4位,,,6,894KB,,,,,,,,,,
ob,2010,しんのすけとシャン,,5位,,,5,882KB,,,,,,,,,,
ob,2010,ハライチ,,6位,,,2,862KB,,,,,,,,,,
ob,2010,ななめ45°,,7位,,,9,810KB,,,,,,,,,,
ob,2010,THE GEESE,,8位,,,11,774KB,,,,,,,,,,
ob,2010,U字工事,,8位,,,3,774KB,,,,,,,,,,
ob,2010,ノンスモーキン,,10位,,,1,618KB,,,,,,,,,,
ob,2010,我人祥太,,11位,,,7,614KB,,,,,,,,,,
ob,2010,こりゃめでてーな,,12位,,,8,466KB,,,,,,,,,,
ob,2010,ランチランチ,,12位,,,10,466KB,,,,,,,,,,
ob,2010,イワイガワ,,14位,,,4,330KB,,,,,,,,,,
ob,2011,トップリード,,優勝,,,7,930KB,,,1番,682KB,,,,,,
ob,2011,タイムマシーン3号,,2位,,,1,906KB,,,3番,562KB,,,,,,
ob,2011,ななめ45°,,3位,,,3,814KB,,,2番,206KB,,,,,,
ob,2011,ザ・ゴールデンゴールデン,,4位,,,10,802KB,,,,,,,,,,
ob,2011,アームストロング,,5位,,,12,726KB,,,,,,,,,,
ob,2011,アルコ＆ピース,,6位,,,4,690KB,,,,,,,,,,
ob,2011,ラバーガール,,7位,,,11,626KB,,,,,,,,,,
ob,2011,THE GEESE,,8位,,,2,582KB,,,,,,,,,,
ob,2011,ゆったり感,,9位,,,5,578KB,,,,,,,,,,
ob,2011,かまいたち,,10位,,,6,474KB,,,,,,,,,,
ob,2011,カブトムシ,,11位,,,9,438KB,,,,,,,,,,
ob,2011,えんにち,,12位,,,8,394KB,,,,,,,,,,
ob,2012,トップリード,,5位,,,,,,,3-1番,558KB,,,,,,
ob,2012,タイムマシーン3号,,優勝,,,,,,,2-1番,646KB,,,3番,546KB,,
ob,2012,井下好井,,6位,,,,,,,1-1番,498KB,,,,,,
ob,2012,バイきんぐ,,3位,,1,2,806KB,,,1-2番,762KB,,,1番,390KB,,
ob,2012,ラバーガール,,4位,,2,2,734KB,,,2-2番,614KB,,,,,,
ob,2012,ソーセージ,,2位,,3,2,922KB,,,3-2番,698KB,,,2番,498KB,,
ob,2012,span!,,7位,,2,1,526KB,,,,,,,,,,
ob,2012,ムートン,,9位,,3,1,338KB,,,,,,,,,,
ob,2012,ザ・ゴールデンゴールデン,,8位,,1,1,454KB,,,,,,,,,,
ob,2013,ラバーガール,,3位,,C,1,950KB,,,4番,746KB,,,,,,
ob,2013,アームストロング,,6位,,B,3,622KB,,,,,,,,,,
ob,2013,ニッチェ,,4位,,A,2,842KB,,,1番,254KB,,,,,,
ob,2013,ヒューマン中村,,8位,,B,2,510KB,,,,,,,,,,
ob,2013,うしろシティ,,2位,,A,3,918KB,,,2番,866KB,,,,,,
ob,2013,トレンディエンジェル,,優勝,,B,1,862KB,,,3番,978KB,,,,,,
ob,2013,ジグザグジギー,,5位,,C,3,790KB,,,,,,,,,,
ob,2013,響,,7位,,A,1,550KB,,,,,,,,,,
ob,2013,Gたかし,,8位,,C,2,510KB,,,,,,,,,,
ob,2014,ジグザグジギー,,優勝,,,9,914KB,,,3番,882KB,,,,,,
ob,2014,風藤松原,,2位,,,6,878KB,,,2番,822KB,,,,,,
ob,2014,S×L,,3位,,,4,866KB,,,1番,698KB,,,,,,
ob,2014,うしろシティ,,4位,,,5,802KB,,,,,,,,,,
ob,2014,THE GEESE,,5位,,,1,766KB,,,,,,,,,,
ob,2014,スーパーマラドーナ,,6位,,,3,762KB,,,,,,,,,,
ob,2014,ザンゼンジ,,7位,,,11,718KB,,,,,,,,,,
ob,2014,学天即,,8位,,,7,498KB,,,,,,,,,,
ob,2014,ボーイフレンド,,9位,,,10,418KB,,,,,,,,,,
ob,2014,ニッチェ,,10位,,,2,394KB,,,,,,,,,,
ob,2014,BLUE RIVER,,11位,,,8,302KB,,,,,,,,,,
ob,2000,江戸むらさき,,セミファイナル進出,,,,,,,,,,,,,,
ob,2000,海原やすよ・ともこ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2000,底ぬけAIR-LINE,,セミファイナル進出,,,,,,,,,,,,,,
ob,2000,いつもここから,,セミファイナル進出,,,,,,,,,,,,,,
ob,2000,中川家,,セミファイナル進出,,,,,,,,,,,,,,
ob,2000,アンジャッシュ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2000,北陽,,セミファイナル進出,,,,,,,,,,,,,,
ob,2000,Over Drive,,セミファイナル進出,,,,,,,,,,,,,,
ob,2000,ホーム・チーム,,セミファイナル進出,,,,,,,,,,,,,,
ob,2000,やるせなす,,セミファイナル進出,,,,,,,,,,,,,,
ob,2001,アメリカザリガニ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2001,陣内智則,,セミファイナル進出,,,,,,,,,,,,,,
ob,2001,テツandトモ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2001,坂道コロコロ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2001,$10,,セミファイナル進出,,,,,,,,,,,,,,
ob,2001,ユリオカ超特Q,,セミファイナル進出,,,,,,,,,,,,,,
ob,2001,プラスドライバー,,セミファイナル進出,,,,,,,,,,,,,,
ob,2001,パックンマックン,,セミファイナル進出,,,,,,,,,,,,,,
ob,2001,バナナマン,,セミファイナル進出,,,,,,,,,,,,,,
ob,2001,ツインカム,,セミファイナル進出,,,,,,,,,,,,,,
ob,2002,はなわ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2002,ユリオカ超特Q,,セミファイナル進出,,,,,,,,,,,,,,
ob,2002,ニブンノゴ！,,セミファイナル進出,,,,,,,,,,,,,,
ob,2002,エレキコミック,,セミファイナル進出,,,,,,,,,,,,,,
ob,2002,バナナマン,,セミファイナル進出,,,,,,,,,,,,,,
ob,2002,アメリカザリガニ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2002,テツandトモ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2002,スマイリーキクチ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2002,江戸むらさき,,セミファイナル進出,,,,,,,,,,,,,,
ob,2002,アルファルファ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2003,アルファルファ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2003,ダイノジ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2003,パペットマペット,,セミファイナル進出,,,,,,,,,,,,,,
ob,2003,アメデオ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2003,江戸むらさき,,セミファイナル進出,,,,,,,,,,,,,,
ob,2003,ペナルティ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2003,麒麟,,セミファイナル進出,,,,,,,,,,,,,,
ob,2003,飛石連休,,セミファイナル進出,,,,,,,,,,,,,,
ob,2003,フットボールアワー,,セミファイナル進出,,,,,,,,,,,,,,
ob,2003,エレキコミック,,セミファイナル進出,,,,,,,,,,,,,,
ob,2004,江戸むらさき,,セミファイナル進出,,,,,,,,,,,,,,
ob,2004,飛石連休,,セミファイナル進出,,,,,,,,,,,,,,
ob,2004,ホーム・チーム,,セミファイナル進出,,,,,,,,,,,,,,
ob,2004,チャイルドマシーン,,セミファイナル進出,,,,,,,,,,,,,,
ob,2004,ハレルヤ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2004,パンクブーブー,,セミファイナル進出,,,,,,,,,,,,,,
ob,2004,カンカラ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2004,エレキコミック,,セミファイナル進出,,,,,,,,,,,,,,
ob,2004,ハマカーン,,セミファイナル進出,,,,,,,,,,,,,,
ob,2004,18KIN,,セミファイナル進出,,,,,,,,,,,,,,
ob,2005,オジンオズボーン,,セミファイナル進出,,,,,,,,,,,,,,
ob,2005,流れ星,,セミファイナル進出,,,,,,,,,,,,,,
ob,2005,超新塾,,セミファイナル進出,,,,,,,,,,,,,,
ob,2005,ユリオカ超特Q,,セミファイナル進出,,,,,,,,,,,,,,
ob,2005,ななめ45°,,セミファイナル進出,,,,,,,,,,,,,,
ob,2005,18KIN,,セミファイナル進出,,,,,,,,,,,,,,
ob,2005,ハレルヤ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2005,カンカラ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2005,火災報知器,,セミファイナル進出,,,,,,,,,,,,,,
ob,2005,360°モンキーズ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2006,ハイキングウォーキング,,セミファイナル進出,,,,,,,,,,,,,,
ob,2006,カンカラ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2006,ヤポンスキー,,セミファイナル進出,,,,,,,,,,,,,,
ob,2006,オジンオズボーン,,セミファイナル進出,,,,,,,,,,,,,,
ob,2006,流れ星,,セミファイナル進出,,,,,,,,,,,,,,
ob,2006,パンクブーブー,,セミファイナル進出,,,,,,,,,,,,,,
ob,2006,イワイガワ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2006,とろサーモン,,セミファイナル進出,,,,,,,,,,,,,,
ob,2006,U字工事,,セミファイナル進出,,,,,,,,,,,,,,
ob,2006,5番6番,,セミファイナル進出,,,,,,,,,,,,,,
ob,2007,THE GEESE,,セミファイナル進出,,,,,,,,,,,,,,
ob,2007,東京03,,セミファイナル進出,,,,,,,,,,,,,,
ob,2007,佐久間一行,,セミファイナル進出,,,,,,,,,,,,,,
ob,2007,大輪教授,,セミファイナル進出,,,,,,,,,,,,,,
ob,2007,チーモンチョーチュウ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2007,Bコース,,セミファイナル進出,,,,,,,,,,,,,,
ob,2007,星野卓也,,セミファイナル進出,,,,,,,,,,,,,,
ob,2007,U字工事,,セミファイナル進出,,,,,,,,,,,,,,
ob,2007,5番6番,,セミファイナル進出,,,,,,,,,,,,,,
ob,2007,我が家,,セミファイナル進出,,,,,,,,,,,,,,
ob,2008,ブロードキャスト,,セミファイナル進出,,,,,,,,,,,,,,
ob,2008,ハイキングウォーキング,,セミファイナル進出,,,,,,,,,,,,,,
ob,2008,イワイガワ,,セミファイナル進出,,,,,,,,,,,,,,
ob,2008,ななめ45°,,セミファイナル進出,,,,,,,,,,,,,,
ob,2008,響,,セミファイナル進出,,,,,,,,,,,,,,
ob,2008,東京03,,セミファイナル進出,,,,,,,,,,,,,,
ob,2008,我が家,,セミファイナル進出,,,,,,,,,,,,,,
ob,2008,ハマカーン,,セミファイナル進出,,,,,,,,,,,,,,
ob,2008,上々軍団,,セミファイナル進出,,,,,,,,,,,,,,
ob,2008,風藤松原,,セミファイナル進出,,,,,,,,,,,,,,
ob,2009,東京03,,セミファイナル進出,,,,,,,,,,,,,,
ob,2009,ブロードキャスト,,セミファイナル進出,,,,,,,,,,,,,,
ob,2009,上々軍団,,セミファイナル進出,,,,,,,,,,,,,,
ob,2009,U字工事,,セミファイナル進出,,,,,,,,,,,,,,
ob,2009,パップコーン,,セミファイナル進出,,,,,,,,,,,,,,
ob,2009,ラバーガール,,セミファイナル進出,,,,,,,,,,,,,,
ob,2009,えんにち,,セミファイナル進出,,,,,,,,,,,,,,
ob,2009,鎌鼬,,セミファイナル進出,,,,,,,,,,,,,,
ob,2009,トップリード,,セミファイナル進出,,,,,,,,,,,,,,
ob,2009,井上マー,,セミファイナル進出,,,,,,,,,,,,,,
ob,2010,ダブルブッキング,,視聴者投票1位バトル進出,,,,,,,,,,,,,,
ob,2010,マシンガンズ,,視聴者投票1位バトル進出,,,,,,,,,,,,,,
ob,2010,パンクブーブー,,視聴者投票1位バトル進出,,,,,,,,,,,,,,
ob,2010,ブロードキャスト,,視聴者投票1位バトル進出,,,,,,,,,,,,,,
ob,2010,スーパーマラドーナ,,視聴者投票1位バトル進出,,,,,,,,,,,,,,
ob,2010,アルコ＆ピース,,視聴者投票1位バトル進出,,,,,,,,,,,,,,
ob,2010,ラバーガール,,視聴者投票1位バトル進出,,,,,,,,,,,,,,
ob,2010,響,,視聴者投票1位バトル進出,,,,,,,,,,,,,,
abc,2025,エバース,,優勝,日常会話,B,3,70点,棺桶,https://www.youtube.com/watch?v=R05TQhAfwLE,2番,667点,たばことししゃも,,,,,
abc,2025,家族チャーハン,,2位,気怠さと気迫,A,2,60点,出所,https://www.youtube.com/watch?v=tAEyAGcmHKk,3番,652点,田舎,,,,,
abc,2025,かが屋,,3位,人間味1000%,C,3,55点,占い,https://www.youtube.com/watch?v=2SRnsC-0CHo,1番,649点,家計簿,,,,,
abc,2025,金の国,,決勝進出,リアルとバカの黄金比,A,1,,小学校以来の再会,,,,,,,,,
abc,2025,センチネル,,決勝進出,バター醤油漫才,A,3,,海外ドラマ,,,,,,,,,
abc,2025,天才ピアニスト,,決勝進出,アホな哀愁,A,4,,ドラマのラブシーン,,,,,,,,,
abc,2025,Gパンパンダ,,決勝進出,ヒューマンバースト,B,1,,インターン,https://www.youtube.com/watch?v=JDPLcBdXh-k,,,,,,,,
abc,2025,ザ・マミィ,,決勝進出,テクニカルパワープレー,B,2,,パワハラ,https://www.youtube.com/watch?v=gYykFjCkmhU,,,,,,,,
abc,2025,金魚番長,,決勝進出,サイコ&ファニー,B,4,,ロボコン,,,,,,,,,
abc,2025,ソマオ・ミートボール,,決勝進出,耳心地いいインパクト,C,1,,大きなカブ,https://www.youtube.com/watch?v=eU8vlCfrp7Y,,,,,,,,
abc,2025,フースーヤ,,決勝進出,ハイパーファニークレイジー\nハッピーフェニックス,C,2,,文化祭,,,,,,,,,
abc,2025,ハマノとヘンミ,,決勝進出,関節技から打撃の\nストロングスタイル,C,4,,定食屋,,,,,,,,,
abc,2024,令和ロマン,,優勝,,C,1,58点,猫の島,https://www.youtube.com/watch?v=xPC0xE-Avo4,1番,659点,実家,https://www.youtube.com/watch?v=gVIlbV349B8,,,,
abc,2024,青色1号,,2位,,B,4,58点,面接,,2番,655点,英語禁止ゲーム,https://www.youtube.com/watch?v=-JBqTp_xRnE,,,,
abc,2024,ダウ90000,,3位,,A,3,49点,ベランダ,https://www.youtube.com/watch?v=rvnc0fjNRqw,3番,648点,即興,https://www.youtube.com/watch?v=cGd37r2IFKI,,,,
abc,2024,ぐろう,,決勝進出,,A,1,,自転車,,,,,,,,,
abc,2024,天才ピアニスト,,決勝進出,,A,2,,タクシー,,,,,,,,,
abc,2024,金魚番長,,決勝進出,,A,4,,オーケストラ,,,,,,,,,
abc,2024,エバース,,決勝進出,,B,1,,ドライブデート,,,,,,,,,
abc,2024,やました,,決勝進出,,B,2,,3年記念日,,,,,,,,,
abc,2024,フランスピアノ,,決勝進出,,B,3,,パントマイム,https://www.youtube.com/watch?v=xc_YJb0KDuo,,,,,,,,
abc,2024,かが屋,,決勝進出,,C,2,,定期,https://www.youtube.com/watch?v=50IN9ErOGEk,,,,,,,,
abc,2024,フースーヤ,,決勝進出,,C,3,,シンデレラ,,,,,,,,,
abc,2024,ぎょねこ,,決勝進出,,C,4,,円周率,,,,,,,,,
abc,2023,ダブルヒガシ,,優勝,漫才ハードパンチャー,C,3,63点,,,2番,671点,,,,,,
abc,2023,令和ロマン,,2位,TOKYOフリーダム,B,2,53点,,,1番,671点,,,,,,
abc,2023,素敵じゃないか,,3位,大阪仕込みの東京イズム,A,2,53点,,,3番,651点,,,,,,
abc,2023,天才ピアニスト,,決勝進出,女王のチャレンジ,A,1,,,,,,,,,,,
abc,2023,こたけ正義感,,決勝進出,リーガルコメディアン,A,3,,,,,,,,,,,
abc,2023,サスペンダーズ,,決勝進出,正気と狂気の小劇場,A,4,,,,,,,,,,,
abc,2023,ダウ90000,,決勝進出,∞のコント空間,B,1,,,,,,,,,,,
abc,2023,ハイツ友の会,,決勝進出,ブラックガールズトーク,B,3,,,,,,,,,,,
abc,2023,友田オレ,,決勝進出,ダークホースは大学生,B,4,,,,,,,,,,,
abc,2023,ストレッチーズ,,決勝進出,東京べしゃりボーイズ,C,1,,,,,,,,,,,
abc,2023,ヨネダ2000,,決勝進出,ノンストップトリッキー,C,2,,,,,,,,,,,
abc,2023,オフローズ,,決勝進出,無印トリオの逆襲,C,4,,,,,,,,,,,
abc,2022,カベポスター,,優勝,草食系ロジカル漫才,C,4,65点,,,1番,675点,,,,,,
abc,2022,令和ロマン,,2位,ニューレトロべしゃり師,B,1,51点,,,2番,654点,,,,,,
abc,2022,こたけ正義感,,2位,お笑い六法全書,A,2,51点,,,3番,654点,,,,,,
abc,2022,ドーナツ・ピーナツ,,決勝進出,アグレッシブおもろうもん,A,1,,,,,,,,,,,
abc,2022,青色1号,,決勝進出,三つ巴ミステリアス,A,3,,,,,,,,,,,
abc,2022,かが屋,,決勝進出,プロ日常切り抜き師,A,4,,,,,,,,,,,
abc,2022,ハノーバー,,決勝進出,なにわの秘密兵器,B,2,,,,,,,,,,,
abc,2022,ダウ90000,,決勝進出,男女8人笑物語,B,3,,,,,,,,,,,
abc,2022,天才ピアニスト,,決勝進出,変幻自在コメディエンヌ,B,4,,,,,,,,,,,
abc,2022,フランスピアノ,,決勝進出,気が付けばクレッシェンド,C,1,,,,,,,,,,,
abc,2022,ヨネダ2000,,決勝進出,トリッキー&ファニー,C,2,,,,,,,,,,,
abc,2022,Gパンパンダ,,決勝進出,インテリ系トリックスター,C,3,,,,,,,,,,,
abc,2021,オズワルド,,優勝,冷静と情熱のサスペンダー,A,3,70点,,,3番,676点,,,,,,
abc,2021,カベポスター,,2位,草食系ロジカル漫才,C,3,60点,,,1番,672点,,,,,,
abc,2021,蛙亭,,3位,エキセントリック男女,B,4,51点,,,2番,665点,,,,,,
abc,2021,Gパンパンダ,,決勝進出,インテリ系トリックスター,A,1,,,,,,,,,,,
abc,2021,さすらいラビー,,決勝進出,怒涛のアンバランス,A,2,,,,,,,,,,,
abc,2021,さや香,,決勝進出,ナニワの熱演お兄さん,A,4,,,,,,,,,,,
abc,2021,パンプキンポテトフライ,,決勝進出,ミステリアス・ハイトーン,B,1,,,,,,,,,,,
abc,2021,ダブルヒガシ,,決勝進出,漫才ハードパンチャー,B,2,,,,,,,,,,,
abc,2021,コットン,,決勝進出,変幻自在!キャラパレード,B,3,,,,,,,,,,,
abc,2021,チェリー大作戦,,決勝進出,大阪コントエレジー,C,1,,,,,,,,,,,
abc,2021,赤もみじ,,決勝進出,吠える闘魂,C,2,,,,,,,,,,,
abc,2021,空気階段,,決勝進出,It's a ぶっとびワールド,C,4,,,,,,,,,,,
abc,2020,コウテイ,,優勝,奇天烈フルスロットル,B,3,65点,,,2番,666点,,,,,,
abc,2020,オズワルド,,2位,モダンなわびさび,A,4,53点,,,1番,654点,,,,,,
abc,2020,フタリシズカ,,3位,東京おバカストーリー,C,1,51点,,,3番,635点,,,,,,
abc,2020,世間知らズ,,決勝進出,衝撃のキモかわ男女,A,1,,,,,,,,,,,
