name,number,note,reading,kind,birth_date,m1_url,canonical_name,canonical_number
芦沢教授,,,あしざわきょうじゅ,p,1976年12月19日,,,
荒木巴,,,あらきともえ,p,10月13日,,,
小野まじめ,,,おのまじめ,p,1977年7月21日,,,
清水宏,,,しみずひろし,p,1966年1月21日,,,
じゅんご,,,じゅんご,p,1977年5月27日,,,
春風亭百栄,,,しゅんぷうていももえ,p,1962年09月03日,,,
春風亭栄助,,,しゅんぷうていえいすけ,p,,,春風亭百栄,
ヒライケンジ,,,ひらいけんじ,p,1972年7月8日,,,
ジョン・レノソ,,,じょんれのそ,p,,,ヒライケンジ,
ダイス,,,だいす,p,1984年1月21日,,,
Dice,,,だいす,p,,,ダイス,
タケウチパンダ,,,たけうちぱんだ,p,1974年12月16日,,,
ケンキ,,,けんき,p,1969年4月3日,,,
テル,,,てる,p,1969年12月14日,,,
テル（どーよ）,,,てるどーよ,p,,,テル,
フモモ,,,ふもも,p,,,,
まちゃまちゃ,,,まちゃまちゃ,p,1976年05月07日,,,
森下英矢,,,もりしたひでや,p,1981年1月22日,,,
ハリガネロック,,,はりがねろっく,u,1995年,,,
ユウキロック,,,ゆうきろっく,p,1972年4月16日,,,
ユウキロック（ハリガネロック）,,,ゆうきろっくはりがねろっく,p,,,ユウキロック,
おおうえくにひろ,,,おおうえくにひろ,p,1973年8月7日,,,
おしどり,,,おしどり,u,2003年06月01日,,,
ケン,,おしどりのメンバー,けん,p,7月7日,,,
マコ,,,まこ,p,4月8日,,,
衣笠雅子（おしどり）,,,きぬがさまさこおしどり,p,,,マコ,
健,,,けん,p,1959年05月26日,,,
トミーズ健,,,とみーずけん,p,,,健,
五十嵐サキ,,,いがらしさき,p,1973年12月01日,,,
西川かの子,,,にしかわかのこ,p,,,,
スマイリーキクチ,,,すまいりーきくち,p,1972年1月16日,,,
サラマンダーゆみみ,,,さらまんだーゆみみ,p,1982年07月06日,,,
ユミミ,,,ゆみみ,p,,,サラマンダーゆみみ,
ららら松村,,,らららまつむら,p,,,,
月亭方正,,,つきていほうせい,p,1968年2月15日,,,
山崎邦正,,,やまさきほうせい,p,,,月亭方正,
倉本美津留,,,くらもとみつる,p,1959年6月2日,,,
波田陽区,,,はたようく,p,1975年6月5日,,,
桂慶枝,,,かつらけいし,p,1961年6月26日,,,
桂三風,,,かつらさんぷう,p,,,桂慶枝,
福山幸子,,,ふくやまさちこ,p,,,,
だっちゃん,,,だっちゃん,p,,,,
曹操孟徳,,,そうそうもうとく,p,,,,
月亭八光,,,つきていはちみつ,p,1977年04月20日,,,
露の都,,,つゆのみやこ,p,1956年1月21日,,,
大平シロー,,,たいへいしろー,p,1956年10月30日,,,
前田健,,,まえだけん,p,1971年6月14日,,,
三遊亭好太郎,,,さんゆうていこうたろう,p,1961年10月24日,,,
川柳つくし,,,かわやなぎつくし,p,1968年9月7日,,,
立川生志,,,たてかわしょうし,p,1963年12月16日,,,
立川笑志,,,たてかわしょうし,p,,,立川生志,
島田洋七,,,しまだようしち,p,1950年2月10日,,,
B＆B島田洋七,,,びーあんどびーしまだようしち,p,,,島田洋七,
青色1号,,,あおいろいちごう,u,2014年9月1日,https://www.m-1gp.com/combi/4364.html,,
仮屋そうめん,,,かりやそうめん,p,1991年07月17日,,,
榎本淳,,,えのもとじゅん,p,1992年05月29日,,,
カミムラ,,,かみむら,p,1990年06月07日,,,
元祖いちごちゃん,,,がんそいちごちゃん,u,2014年10月15日,https://www.m-1gp.com/combi/103.html,,
植村侑史,,,うえむらゆうし,p,1989年12月04日,,,
ハイパーペロちゃん,,,はいぱーぺろちゃん,p,1988年08月04日,,,
しずる,,,しずる,u,2003年10月01日,https://www.m-1gp.com/combi/2393.html,,
池田一真,,,いけだかずま,p,1984年01月17日,,,
純,,,じゅん,p,1981年01月14日,,,
ファイヤーサンダー,,,ふぁいやーさんだー,u,2016年10月1日,https://www.m-1gp.com/combi/6827.html,,
﨑山祐,,,さきやまゆう,p,1991年3月11日,,,
こてつ,,,こてつ,p,1987年12月16日,,,
や団,,,やだん,u,2007年4月1日,https://www.m-1gp.com/combi/2580.html,,
ロングサイズ伊藤,,,ろんぐさいずいとう,p,1981年03月22日,,,
本間キッド,,,ほんまきっど,p,1982年12月23日,,,
中嶋享,,,なかしまとおる,p,1982年06月23日,,,
井原パラダイス,,,いはらぱらだいす,u,2024年9月11日,https://www.m-1gp.com/combi/35965.html,,
宮山典大,,,みやまのりひろ,p,1980年,,,
暁ひずる,,,あかつきひずる,p,,,,
井原やまじ,,,いはらやまじ,p,2004年,,,
まみこあ,,,まみこあ,p,1969年4月27日,,,
エビカレンダー,,,えびかれんだー,u,2024年5月1日,https://www.m-1gp.com/combi/29328.html,,
岡崎修平,,,おかざきしゅうへい,p,1994年7月15日,,,
たいせい,,,たいせい,p,1997年9月4日,,,
銀仁朗,,,ぎんじろう,u,2023年12月1日,https://www.m-1gp.com/combi/27898.html,,
中島悠太,,,なかじまゆうた,p,2000年7月2日,,,
髙田みちこりあん,,,たかたみちこりあん,p,1999年1月5日,,,
サザンくろしお,,,さざんくろしお,u,2025年8月18日,https://www.m-1gp.com/combi/36503.html,,
紫苑,,,しおん,p,,,,
オオツカ,,,おおつか,p,2003年12月31日,,,
ジャガモンド,,,じゃがもんど,u,2014年03月14日,https://www.m-1gp.com/combi/282.html,,
きど,,,きど,p,1991年01月09日,,,
斉藤正伸,,,さいとうまさのぶ,p,1991年02月01日,,,
Dr.ヘラクレス,,,どくたーへらくれす,u,2023年04月01日,https://www.m-1gp.com/combi/34602.html,,
くもん,,,くもん,p,1998年07月27日,,,
しんじ,,,しんじ,p,1995年02月09日,,,
DOG FOOD PARTY,,,どっぐふーどぱーてぃー,u,2023年,,,
ちょふ,,,ちょふ,p,1999年12月26日,,,
Tatsumaki boy,,,たつまきぼーい,p,1999年11月26日,,,
アリ,,,あり,p,1989年9月11日,,,
ナチョス。,,,なちょす,u,2021年10月01日,https://www.m-1gp.com/combi/10882.html,,
にしむら,,,にしむら,p,1996年05月22日,,,
サブロー,,,さぶろー,p,1997年02月01日,,,
マッスルオペラちゃん,,,まっするおぺらちゃん,p,1998年4月16日,,,
福はら777,,,ふくはらすりーせぶん,p,1999年8月11日,,,
えぐろ,,,えぐろ,p,1998年09月15日,,,
幸のとり,,,こうのとり,u,2017年,https://www.m-1gp.com/combi/5681.html,,
永迫拓海,,,ながさこたくみ,p,1999年02月11日,,,
福嶋一夫,,,ふくしまかずお,p,1997年10月03日,,,
ぼよんぼよん,,,ぼよんぼよん,u,2009年4月1日,https://www.m-1gp.com/combi/1303.html,,
岡本昌典,,,おかもとまさよし,p,1984年01月20日,,,
ふぃーばーくん,,,ふぃーばーくん,p,1983年07月11日,,,
サルベース,,,さるべーす,u,2020年1月1日,https://www.m-1gp.com/combi/13294.html,,
ともやっぷ,,,ともやっぷ,p,1992年11月30日,,,
折田智久,,,おりたともひさ,p,1991年06月19日,,,
松山弘樹,,,まつやまひろき,p,1992年01月29日,,,
十九人,,,じゅうきゅうにん,u,2018年4月,https://www.m-1gp.com/combi/8192.html,,
ゆッちゃんw,,,ゆっちゃん,p,1997年09月09日,,,
松永勝忢,,,まつながまさとし,p,1997年10月29日,,,
スクラップス,,,すくらっぷす,u,2016年03月01日,https://www.m-1gp.com/combi/4002.html,,
ヨシオちゃん,,,よしおちゃん,p,1981年06月18日,,,
安藤陸,,,あんどうりく,p,1989年11月26日,,,
サン北川,,,さんきたがわ,p,1988年07月25日,,,
スパイシーガーリック,,,すぱいしーがーりっく,u,2020年10月7日,https://www.m-1gp.com/combi/18060.html,,
ジョン,,,じょん,p,1996年04月18日,,,
片山智勝,,,かたやまともかつ,p,1990年10月28日,,,
きついとこいけ,,,きついとこいけ,u,2018年07月10日,https://www.m-1gp.com/combi/8116.html,,
小池おじさん,,,こいけおじさん,p,1988年03月14日,,,
きついゆうき,,,きついゆうき,p,1996年11月21日,,,
橘井と小池,,,きついとこいけ,u,,,きついとこいけ,
猫怪獣,,,ねこかいじゅう,u,,,,
チュゴン,,,ちゅごん,p,1991年02月16日,,,
おやま,,,おやま,p,1995年08月19日,,,
きいち,,,きいち,p,1995年4月4日,,,
バッチトゥース,,,ばっちとぅーす,u,2012年04月01日,https://www.m-1gp.com/combi/498.html,,
ハリー,,,はりー,p,1990年08月25日,,,
谷村健人,,,たにむらけんと,p,1990年09月20日,,,
めしあがれ,,,めしあがれ,u,2022年06月30日,https://www.m-1gp.com/combi/21693.html,,
ゴゾンジ岩谷,,,ごぞんじいわたに,p,1986年12月02日,,,
まんたナイスミドル,,,まんたないすみどる,p,1986年03月26日,,,
夜歩き,,,よあるき,u,2019年04月01日,https://www.m-1gp.com/combi/10427.html,,
池田涼馬,,,いけだりょうま,p,2003年06月13日,,,
山口バック,,,やまぐちばっく,p,2003年04月15日,,,
宮武ぜんた,,,みやたけぜんた,p,1989年05月26日,,,
竹田こもちこんぶ,,,たけだこもちこんぶ,p,1978年4月24日,,,
YELLOWww,,,いえろー,u,2019年3月1日,https://www.m-1gp.com/combi/10284.html,,
FFヤスエダ,,,ふーどふぁいたーやすえだ,p,1997年10月29日,,,
石塚審判,,,いしづかしんぱん,p,1997年05月30日,,,
ゆめちゃん,,,ゆめちゃん,p,1993年7月2日,,,
三匹,,,さんびき,u,2020年1月1日,https://www.m-1gp.com/combi/12967.html,,
山上雄大,,,やまがみゆうだい,p,1996年05月27日,,,
大谷仁志,,,おおたにひとし,p,1996年08月19日,,,
坂本健悟,,,さかもとけんご,p,1992年06月18日,,,
ニュートンズ,,,にゅーとんず,u,,,,
ぱーてぃーちゃん,,,ぱーてぃーちゃん,u,2021年04月01日,https://www.m-1gp.com/combi/16196.html,,
金子きょんちぃ,,,かねこきょんちぃ,p,1993年09月19日,,,
すがちゃん最高No.1,,,すがちゃんさいこうなんばーわん,p,1991年08月21日,,,
信子,,,のぶこ,p,1992年08月01日,,,
アゲみざわ信子,,,あげみざわのぶこ,p,,,信子,
Everybody,,,えびばでぃ,u,2019年5月1日,https://www.m-1gp.com/combi/13159.html,,
かわなみchoy?,,,かわなみちょい,p,1994年02月01日,,,
タクトOK‼,,,たくとおーけー,p,1986年07月15日,,,
戦士,,,せんし,u,2016年2月23日,https://www.m-1gp.com/combi/3871.html,,
銘苅,,,めかる,p,1992年10月22日,,,
たむかい,,,たむかい,p,1996年02月03日,,,
げんせい,,,げんせい,p,1995年12月25日,,,
エイトブリッジ,,,えいとぶりっじ,u,2014年09月01日,https://www.m-1gp.com/combi/175.html,,
別府ともひこ,,,べっぷともひこ,p,1990年07月09日,,,
篠栗たかし,,,ささぐりたかし,p,1986年03月03日,,,
放課後ハートビート,,,ほうかごはーとびーと,u,2015年9月1日,https://www.m-1gp.com/combi/3839.html,,
HIWA,,,ひわ,p,1992年08月17日,,,
PANA,,,ぱな,p,1989年07月14日,,,
駆け抜けて軽トラ,,,かけぬけてけいとら,u,2017年12月1日,https://www.m-1gp.com/combi/8164.html,,
餅田コシヒカリ,,,もちだこしひかり,p,1994年04月18日,,,
小野島トオル,,,おのじまとおる,p,1987年09月16日,,,
グリーンバンバン,,,ぐりーんばんばん,u,2014年04月01日,https://www.m-1gp.com/combi/955.html,,
翁長一貴,,,おながかずき,p,1991年03月02日,,,
のせいんこーす,,,のせいんこーす,p,1991年03月26日,,,
レオタードゆり,,,れおたーどゆり,p,1993年7月18日,,,
夢屋まさる,,,ゆめやまさる,p,1998年4月2日,,,
ねこじゃらし,,,ねこじゃらし,u,2014年12月15日,https://www.m-1gp.com/combi/106.html,,
吉田朋記,,,よしだともき,p,1987年02月18日,,,
こーへい,,,こーへい,p,1987年08月11日,,,
バリカタ友情飯,,,ばりかたゆうじょうめし,u,2017年04月01日,https://www.m-1gp.com/combi/86.html,,
まんぷくユナイテッド,,,まんぷくゆないてっど,u,,,バリカタ友情飯,
狩野大,,,かのうだい,p,1992年10月05日,,,
松下遼太郎,,,まつしたりょうたろう,p,1992年09月22日,,,
ソノヘンノ女,,,そのへんのおんな,u,,,,
アユチャンネル,,,あゆちゃんねる,p,1996年4月2日,,,
ひょっこりはん,,,ひょっこりはん,p,1987年4月28日,,,
ロングアイランド,,,ろんぐあいらんど,u,2016年01月01日,https://www.m-1gp.com/combi/4270.html,,
松尾侑治,,,まつおゆうじ,p,1992年03月01日,,,
松原ゆい,,,まつばらゆい,p,1991年12月11日,,,
ジャンゴ,,,じゃんご,u,2015年7月1日,https://www.m-1gp.com/combi/2450.html,,
嶋田将駿,,,しまだかずま,p,1990年09月30日,,,
横山竜也,,,よこやまたつや,p,1988年09月03日,,,
ブルゾンちえみ with B,,,ぶるぞんちえみうぃずびー,u,2016年10月,,,
藤原しおり,,,ふじわらしおり,p,1990年8月3日,,,
ブルゾンちえみ,,,ぶるぞんちえみ,p,,,藤原しおり,
コージ,,,こーじ,p,1987年12月20日,,,
杉浦大毅,,,すぎうらだいき,p,1987年6月19日,,,
シューマッハ,,,しゅーまっは,u,2013年7月1日,https://www.m-1gp.com/combi/6931.html,,
五味侑也,,,ごみゆうや,p,1987年01月28日,,,
中村竜太郎,,,なかむらりゅうたろう,p,1987年02月05日,,,
鶏あえず,,,とりあえず,u,,https://www.m-1gp.com/combi/2364.html,,
ベビーシムズ,,,べびーしむず,u,,https://www.m-1gp.com/combi/2569.html,,
ガール座,,,かーるざ,u,,https://www.m-1gp.com/combi/3896.html,,
クマムシ,,,くまむし,u,2011年04月01日,https://www.m-1gp.com/combi/2539.html,,
佐藤大樹,,,さとうひろき,p,1988年03月30日,,,
長谷川俊輔,,,はせがわしゅんすけ,p,1985年12月18日,,,
8.6秒バズーカー,,,はってんろくびょうばずーかー,u,2014年4月1日,https://www.m-1gp.com/combi/1622.html,,
タナカシングル,,,たなかしんぐる,p,1991年02月26日,,,
はまやねん,,,はまやねん,p,1991年03月10日,,,
イノシカチョウ,,,いのしかちょう,u,2019年01月16日,https://www.m-1gp.com/combi/11915.html,,
ムギ,,,むぎ,p,1992年08月26日,,,
純吉,,,じゅんきち,p,1991年11月21日,,,
関本,,,せきもと,p,1993年09月22日,,,
シュークリーマーズ,,,しゅーくりーまーず,u,,,,
高橋ちゃん,,,たかはしちゃん,p,,,,
ぶったま,,,ぶったま,u,2015年4月1日,https://www.m-1gp.com/combi/1446.html,,
ブッダマリア,,,ぶっだまりあ,u,,,ぶったま,
ガッパー稲吉,,,がっぱーいなよし,p,1982年01月27日,,,
亀社長,,,かめしゃちょう,p,1984年04月13日,,,
木村ファミリー,,,きむらふぁみりー,u,,,,
元木敦士,,,もときあつし,p,1983年5月23日,,,
まーな,,,まーな,p,1977年1月28日,,,
みよこ,,,みよこ,p,1983年12月13日,,,
高田千尋,,,たかだちひろ,p,1985年4月16日,,,
ばーん,,,ばーん,u,2005年4月,https://www.m-1gp.com/combi/952.html,,
高坂友衣,,,こうさかゆい,p,1985年8月28日,,,
小杉まりも,,,こすぎまりも,p,,,,
りっち。,,,りっち,u,,,,
もりやすバンバンビガロ,,,もりやすばんばんびがろ,p,1984年03月16日,,,
モンブランズ,,,もんぶらんず,u,,,,
瞬間メタル,,,しゅんかんめたる,u,2004年06月18日,https://www.m-1gp.com/combi/2566.html,,
前田ばっこー,,,まえだばっこー,p,1972年05月29日,,,
タケタリーノ山口,,,たけたりーのやまぐち,p,1975年09月29日,,,
アンダーライン,,,あんだーらいん,u,,,,
閃光花火,,,せんこうはなび,u,,https://www.m-1gp.com/combi/3029.html,,
あっぱれ婦人会,,,あっぱれふじんかい,u,2018年5月22日,https://www.m-1gp.com/combi/7364.html,,
とんでもあや,,,とんでもあや,p,1975年09月05日,,,
天野裕加里,,,あまのゆかり,p,1981年10月30日,,,
センチネル,,,せんちねる,u,2020年07月,https://www.m-1gp.com/combi/13296.html,,
トミサット,,,とみさっと,p,1993年04月13日,,,
大誠,,,たいせい,p,1993年11月25日,,,
シンテンチ,,,しんてんち,u,2017年12月18日,https://www.m-1gp.com/combi/7941.html,,
木津徳大,,,きづのりひろ,p,1995年01月11日,,,
ホーリーオーギー,,,ほーりーおーぎー,u,,,,
パーマ大佐,,,ぱーまたいさ,p,1993年8月26日,,,
アイドル鳥越,,,あいどるとりごえ,p,1994年10月28日,,,
ワールドヲーター,,,わーるどおーたー,u,2014年6月9日,https://www.m-1gp.com/combi/4365.html,,
関口ジョニーズ,,,せきぐちじょにーず,p,1987年8月5日,,,
大谷貴文,,,おおたにたかふみ,p,1988年7月29日,,,
飯島優太,,,いいじまゆうた,p,1990年12月3日,,,
あしとみしんご,,,あしとみしんご,p,1986年8月16日,,,
Groovy Rubbish,,,ぐるーゔぃーらびっしゅ,u,2017年6月,https://www.m-1gp.com/combi/9012.html,,
真野5.1ch,,,まのごーてんいちさらうんど,p,1987年11月12日,,,
類家ドラマティック,,,るいけどらまてぃっく,p,1987年12月25日,,,
モダンボーイズ,,,もだんぼーいず,u,2010年,,,
長岡大喜,,,ながおかだいき,p,1987年10月8日,,,
リンダカラー,,,りんだからー,u,2017年4月1日,https://www.m-1gp.com/combi/5946.html,,
Den,,,でん,p,1994年02月22日,,,
たいこー,,,たいこー,p,1993年08月05日,,,
リンダカラー∞,,,りんだからーいんふぃにてぃ,u,2022年05月01日,https://www.m-1gp.com/combi/19049.html,,
